CODIGO,poblacion_estudio,nbs,umbral,moderada,indigente,marginal,nbs_porcentaje,umbral_porcentaje,moderada_porcentaje,marginal_porcentaje,indigente_porcentaje,pobre,pobre_porcentaje,no_pobre,no_pobre_porcentaje,año,DEPARTAMENTO,PROVINCIA,MUNICIPIO
070703,24771,1441,5737,15733,1834,26,5.817286,23.160147,63.513786,0.104961,7.403819,17593,71.02256671107344,7178,28.97743328892657,2012,SANTA CRUZ,CORDILLERA,CABEZAS
070704,4761,579,1398,2218,497,69,12.161311,29.363579,46.586852,1.449275,10.438983,2784,58.47511027095148,1977,41.52488972904852,2012,SANTA CRUZ,CORDILLERA,CUEVO
070704,3084,193,673,1220,998,0,6.25810635538262,21.82230869001297,39.559014267185475,0,32.360570687418935,2218,71.9195849546044,866,28.080415045395597,2001,SANTA CRUZ,CORDILLERA,CUEVO
070705,11823,313,1224,8291,1972,23,2.647382,10.352702,70.126026,0.194536,16.679354,10286,86.99991541909837,1537,13.000084580901634,2012,SANTA CRUZ,CORDILLERA,GUTIERREZ
070705,11022,45,383,4327,6172,95,0.40827436037016873,3.474868444928325,39.25784794048267,0.8619125385592452,55.99709671565959,10594,96.11685719470151,428,3.8831428052984904,2001,SANTA CRUZ,CORDILLERA,GUTIERREZ
070706,29538,7927,12394,7289,1928,0,26.836617238811023,41.95950978400704,24.67668765657797,0,6.527185320603968,9217,31.203872977181934,20321,68.79612702281807,2001,SANTA CRUZ,CORDILLERA,CAMIRI
070706,32762,10996,12110,8800,826,30,33.563275,36.963555,26.860387,0.09157,2.521214,9656,29.47317013613332,23106,70.52682986386668,2012,SANTA CRUZ,CORDILLERA,CAMIRI
070707,3613,209,821,1720,863,0,5.7846664821477995,22.723498477719346,47.60586769997232,0,23.885967340160533,2583,71.49183504013286,1030,28.508164959867145,2001,SANTA CRUZ,CORDILLERA,BOYUIBE
070707,4881,511,1392,2536,442,0,10.469166,28.518746,51.956566,0,9.055521,2978,61.01208768694939,1903,38.98791231305061,2012,SANTA CRUZ,CORDILLERA,BOYUIBE
070801,16608,4376,5051,5752,1390,39,26.348748,30.413054,34.633911,0.234827,8.369461,7181,43.23819845857418,9427,56.76180154142582,2012,SANTA CRUZ,VALLEGRANDE,VALLEGRANDE
070801,16373,3422,4222,6573,2156,0,20.900262627496488,25.78635558541501,40.145361265498074,0,13.168020521590423,8729,53.313381787088495,7644,46.686618212911505,2001,SANTA CRUZ,VALLEGRANDE,VALLEGRANDE
070802,2067,366,768,843,90,0,17.706821,37.155298,40.783745,0,4.354136,933,45.137880986937596,1134,54.862119013062404,2012,SANTA CRUZ,VALLEGRANDE,TRIGAL
070802,2118,188,603,1148,179,0,8.876298394711993,28.47025495750708,54.20207743153919,0,8.451369216241737,1327,62.65344664778093,791,37.34655335221907,2001,SANTA CRUZ,VALLEGRANDE,TRIGAL
070803,3334,183,318,1866,967,0,5.488902219556089,9.538092381523695,55.968806238752244,0,29.004199160167964,2833,84.97300539892022,501,15.026994601079778,2001,SANTA CRUZ,VALLEGRANDE,MORO MORO
070803,2742,321,723,1426,272,0,11.706783,26.367615,52.005835,0,9.919767,1698,61.925601750547045,1044,38.074398249452955,2012,SANTA CRUZ,VALLEGRANDE,MORO MORO
070804,2447,27,467,1503,450,0,1.103391908459338,19.08459337964855,61.42214957090315,0,18.389865140988967,1953,79.8120147118921,494,20.187985288107896,2001,SANTA CRUZ,VALLEGRANDE,POSTRER VALLE
070804,2284,399,501,922,444,18,17.469352,21.935201,40.367776,0.788091,19.43958,1384,60.595446584938706,900,39.404553415061294,2012,SANTA CRUZ,VALLEGRANDE,POSTRER VALLE
070805,2043,373,312,1007,340,11,18.257465,15.271659,49.290259,0.538424,16.642193,1358,66.47087616250613,685,33.52912383749388,2012,SANTA CRUZ,VALLEGRANDE,PUCARA
070805,2520,24,257,1408,831,0,0.9523809523809524,10.198412698412698,55.87301587301587,0,32.976190476190474,2239,88.84920634920634,281,11.15079365079366,2001,SANTA CRUZ,VALLEGRANDE,PUCARA
070901,10087,1485,3547,4172,867,16,14.721919,35.164073,41.360167,0.15862,8.595222,5055,50.114008129275305,5032,49.885991870724695,2012,SANTA CRUZ,FLORIDA,SAMAIPATA
070901,9408,1416,2731,3871,1390,0,15.051020408163266,29.028486394557824,41.14583333333333,0,14.774659863945578,5261,55.92049319727891,4147,44.07950680272109,2001,SANTA CRUZ,FLORIDA,SAMAIPATA
070902,7770,374,1949,4033,1407,7,4.813384813384813,25.08365508365508,51.90476190476191,0.09009009009009009,18.10810810810811,5447,70.1029601029601,2323,29.897039897039903,2001,SANTA CRUZ,FLORIDA,PAMPA GRANDE
070902,9047,767,2843,4620,796,21,8.477948,31.424782,51.066652,0.232121,8.798497,5437,60.09726981319775,3610,39.90273018680225,2012,SANTA CRUZ,FLORIDA,PAMPA GRANDE
070903,7593,588,2767,3307,931,0,7.743974713551956,36.44145923877255,43.55327275121822,0,12.261293296457264,4238,55.8145660476755,3355,44.1854339523245,2001,SANTA CRUZ,FLORIDA,MAIRANA
070903,9951,1378,3655,4314,592,12,13.847854,36.729977,43.352427,0.120591,5.949151,4918,49.422168626268714,5033,50.577831373731286,2012,SANTA CRUZ,FLORIDA,MAIRANA
070904,2012,24,322,1369,297,0,1.1928429423459244,16.003976143141152,68.04174950298211,0,14.761431411530815,1666,82.80318091451292,346,17.19681908548708,2001,SANTA CRUZ,FLORIDA,QUIRUSILLAS
070904,2882,207,958,1526,187,4,7.182512,33.240805,52.949341,0.138793,6.48855,1717,59.576682859125604,1165,40.423317140874396,2012,SANTA CRUZ,FLORIDA,QUIRUSILLAS
071001,77732,19112,36106,21040,1474,0,24.587042659393816,46.44933875366644,27.06735964596305,0,1.8962589409766892,22514,28.963618586939745,55218,71.03638141306025,2001,SANTA CRUZ,OBISPO SANTISTEVAN,MONTERO
071001,106019,29125,44318,30478,2067,31,27.471491,41.801941,28.747677,0.02924,1.949651,32576,30.726567879342383,73443,69.27343212065762,2012,SANTA CRUZ,OBISPO SANTISTEVAN,MONTERO
071002,13776,1381,3823,7643,907,22,10.024681,27.751161,55.480546,0.159698,6.583914,8572,62.22415795586527,5204,37.77584204413473,2012,SANTA CRUZ,OBISPO SANTISTEVAN,GRAL. SAAVEDRA
071002,13860,1178,2857,7985,1840,0,8.4992784992785,20.613275613275615,57.61183261183261,0,13.275613275613276,9825,70.88744588744589,4035,29.112554112554108,2001,SANTA CRUZ,OBISPO SANTISTEVAN,GRAL. SAAVEDRA
071003,17537,1427,6111,8509,1490,0,8.137081598905171,34.846324913041,48.520271426127614,0,8.496322061926213,9999,57.01659348805382,7538,42.98340651194618,2001,SANTA CRUZ,OBISPO SANTISTEVAN,MINEROS
071003,22676,3976,6832,10535,1291,42,17.533957,30.128771,46.458811,0.185218,5.693244,11868,52.337272887634505,10808,47.662727112365495,2012,SANTA CRUZ,OBISPO SANTISTEVAN,MINEROS
071004,10539,200,2317,6564,1458,0,1.89771325552709,21.985008065281335,62.2829490463991,0,13.834329632792485,8022,76.11727867919157,2517,23.88272132080843,2001,SANTA CRUZ,OBISPO SANTISTEVAN,FERNANDEZ ALONSO
071004,13672,1195,4677,7082,696,22,8.740492,34.208602,51.799298,0.160913,5.090696,7800,57.05090696313634,5872,42.94909303686366,2012,SANTA CRUZ,OBISPO SANTISTEVAN,FERNANDEZ ALONSO
071005,13781,458,3382,8293,1648,0,3.323416297801321,24.541034758000148,60.17705536608374,0,11.958493578114796,9941,72.13554894419853,3840,27.864451055801467,2001,SANTA CRUZ,OBISPO SANTISTEVAN,SAN PEDRO
071005,15931,1184,5965,8362,412,8,7.432051,37.442722,52.488858,0.050217,2.586153,8782,55.125227543782565,7149,44.874772456217435,2012,SANTA CRUZ,OBISPO SANTISTEVAN,SAN PEDRO
071101,18327,1155,3204,11139,2789,40,6.302177,17.482403,60.779178,0.218257,15.217984,13968,76.21541987231953,4359,23.78458012768047,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,CONCEPCION
071101,13549,477,1604,6294,5172,2,3.5205550225108864,11.83851206731124,46.45361281275371,0.014761236991659902,38.1725588604325,11468,84.64093291017787,2081,15.359067089822133,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,CONCEPCION
071102,10958,271,1598,5293,3796,0,2.473079029019894,14.582953093630223,48.30260996532214,0,34.64135791202774,9089,82.94396787734988,1869,17.056032122650123,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN JAVIER
071102,13305,854,2807,7981,1643,20,6.41864,21.097332,59.984968,0.150319,12.348741,9644,72.48402856069147,3661,27.51597143930853,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN JAVIER
071103,5431,121,995,3403,888,24,2.227950653654944,18.320751242865036,62.65881053213036,0.44190756766709627,16.350580003682563,4315,79.45129810348001,1116,20.548701896519987,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN RAMON
071103,6909,545,1703,3705,943,13,7.888262,24.649009,53.625706,0.18816,13.648864,4661,67.46272977276016,2248,32.53727022723984,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN RAMON
071104,36718,298,3568,23206,9646,0,0.8115910452639032,9.717304864099352,63.2006100550139,0,26.270494035622853,32852,89.47110409063674,3866,10.528895909363257,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN JULIAN
071104,45902,2021,11049,28005,4760,67,4.402858,24.070847,61.010413,0.145963,10.369919,32832,71.5262951505381,13070,28.473704849461896,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN JULIAN
071105,6436,103,1003,4545,781,4,1.600373,15.584214,70.618397,0.06215,12.134866,5330,82.81541330018645,1106,17.184586699813547,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN ANTONIO DE LOMERIO
071105,6178,9,501,3070,2498,100,0.14567821301392037,8.109420524441568,49.6924571058595,1.618646811265782,40.43379734541923,5668,91.74490126254452,510,8.255098737455484,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,SAN ANTONIO DE LOMERIO
071106,16613,582,5434,9042,1555,0,3.5032805634141932,32.7093240233552,54.427255763558655,0,9.360139649671943,10597,63.787395413230605,6016,36.212604586769395,2001,SANTA CRUZ,ÑUFLO DE CHAVEZ,CUATRO CAÑADAS
071106,21250,3053,7294,10149,734,20,14.367059,34.324706,47.76,0.094118,3.454118,10903,51.30823529411765,10347,48.69176470588235,2012,SANTA CRUZ,ÑUFLO DE CHAVEZ,CUATRO CAÑADAS
071201,12235,534,2305,6987,2409,0,4.364527993461381,18.839395177768697,57.10666121781773,0,19.689415610952185,9396,76.79607682876993,2839,23.203923171230073,2001,SANTA CRUZ,ANGEL SANDOVAL,SAN MATIAS
071201,13819,1236,3517,7333,1697,36,8.944207,25.450467,53.064621,0.260511,12.280194,9066,65.60532600043419,4753,34.39467399956582,2012,SANTA CRUZ,ANGEL SANDOVAL,SAN MATIAS
071301,14075,555,2851,6807,3848,14,3.9431616341030193,20.255772646536414,48.36234458259325,0.0994671403197158,27.339253996447603,10669,75.80106571936057,3406,24.198934280639435,2001,SANTA CRUZ,MANUEL MARIA CABALLERO,COMARAPA
071301,15648,1665,4419,7272,2211,81,10.640337,28.240031,46.472393,0.517638,14.129601,9564,61.11963190184049,6084,38.88036809815951,2012,SANTA CRUZ,MANUEL MARIA CABALLERO,COMARAPA
071302,5043,166,1152,2657,1068,0,3.291691453499901,22.843545508625816,52.68689272258577,0,21.17787031528852,3725,73.86476303787428,1318,26.135236962125717,2001,SANTA CRUZ,MANUEL MARIA CABALLERO,SAIPINA
071302,7079,598,2123,3613,711,34,8.447521,29.990112,51.038282,0.480294,10.043791,4358,61.5623675660404,2721,38.4376324339596,2012,SANTA CRUZ,MANUEL MARIA CABALLERO,SAIPINA
071401,18240,3623,8117,6082,404,14,19.862939,44.501096,33.344298,0.076754,2.214912,6500,35.6359649122807,11740,64.3640350877193,2012,SANTA CRUZ,GERMAN BUSCH,PUERTO SUAREZ
071401,14337,3685,6479,3989,184,0,25.70272720931855,45.19076515310037,27.82311501708865,0,1.2833926204924322,4173,29.106507637581085,10164,70.89349236241891,2001,SANTA CRUZ,GERMAN BUSCH,PUERTO SUAREZ
071402,15543,3468,6660,5037,375,3,22.312295,42.848871,32.406871,0.019301,2.412662,5415,34.838834201891515,10128,65.16116579810848,2012,SANTA CRUZ,GERMAN BUSCH,PUERTO QUIJARRO
071402,11887,2656,6398,2660,173,0,22.343736855388237,53.823504668966095,22.377387061495753,0,1.4553714141499117,2833,23.83275847564566,9054,76.16724152435434,2001,SANTA CRUZ,GERMAN BUSCH,PUERTO QUIJARRO
071403,4652,69,758,2857,766,202,1.48323301805675,16.294067067927774,61.41444539982803,4.342218400687877,16.46603611349957,3825,82.22269991401548,827,17.77730008598452,2001,SANTA CRUZ,GERMAN BUSCH,CARMEN RIVERO TORREZ
071403,6030,406,1467,3208,930,19,6.733002,24.328358,53.200663,0.315091,15.422886,4157,68.93864013266997,1873,31.06135986733002,2012,SANTA CRUZ,GERMAN BUSCH,CARMEN RIVERO TORREZ
071501,16441,257,1794,9147,5243,0,1.563165257587738,10.911745027674716,55.63530198893012,0,31.889787725807434,14390,87.52508971473755,2051,12.474910285262453,2001,SANTA CRUZ,GUARAYOS,ASCENSION DE GUARAYOS
071501,25931,1581,4896,16003,3393,58,6.09695,18.880876,61.713779,0.223671,13.084725,19454,75.02217423161467,6477,24.97782576838533,2012,SANTA CRUZ,GUARAYOS,ASCENSION DE GUARAYOS
071502,6757,123,901,4919,806,8,1.820334,13.33432,72.798579,0.118396,11.928371,5733,84.84534556755958,1024,15.15465443244043,2012,SANTA CRUZ,GUARAYOS,URUBICHA
071502,5842,7,158,3313,2360,4,0.11982197877439234,2.704553235193427,56.710030811365975,0.06846970215679561,40.397124272509416,5677,97.17562478603217,165,2.8243752139678264,2001,SANTA CRUZ,GUARAYOS,URUBICHA
071503,13779,406,1710,8348,3195,120,2.946513,12.410189,60.584948,0.87089,23.187459,11663,84.64329777197185,2116,15.35670222802816,2012,SANTA CRUZ,GUARAYOS,EL PUENTE
071503,8400,70,576,5273,2481,0,0.8333333333333334,6.857142857142858,62.77380952380952,0,29.53571428571429,7754,92.30952380952381,646,7.69047619047619,2001,SANTA CRUZ,GUARAYOS,EL PUENTE
080101,75261,11879,19353,30188,13366,475,15.783739254062528,25.714513493044205,40.111080107891205,0.6311369766545754,17.759530168347485,44029,58.50174725289327,31232,41.49825274710673,2001,BENI,CERCADO,TRINIDAD
080101,102098,27812,35140,36222,2851,73,27.240494,34.417912,35.477678,0.0715,2.792415,39146,38.34159337107484,62952,61.65840662892516,2012,BENI,CERCADO,TRINIDAD
080102,2616,3,64,1773,776,0,0.11467889908256881,2.4464831804281344,67.77522935779817,0,29.66360856269113,2549,97.43883792048929,67,2.5611620795107086,2001,BENI,CERCADO,SAN JAVIER
080102,5203,213,693,3449,834,14,4.093792,13.319239,66.28868,0.269076,16.029214,4297,82.58696905631366,906,17.413030943686337,2012,BENI,CERCADO,SAN JAVIER
080201,85876,13248,22211,43062,7195,160,15.426895,25.864037,50.144394,0.186315,8.378359,50417,58.70906889002748,35459,41.29093110997252,2012,BENI,VACA DIEZ,RIBERALTA
080201,72358,2875,10546,35072,23488,377,3.9732994278448825,14.574753309931177,48.470106968130686,0.5210204814947897,32.460819812598466,58937,81.45194726222394,13421,18.54805273777606,2001,BENI,VACA DIEZ,RIBERALTA
080202,39787,10138,14445,13867,1310,27,25.480685,36.305829,34.853093,0.067861,3.292533,15204,38.21348681730213,24583,61.78651318269787,2012,BENI,VACA DIEZ,GUAYARAMERIN
080202,38672,4445,11547,19645,3035,0,11.494104261481175,29.858812577575506,50.79902772031444,0,7.848055440628879,22680,58.64708316094331,15992,41.35291683905669,2001,BENI,VACA DIEZ,GUAYARAMERIN
080301,10936,184,1535,6079,3052,86,1.6825164594001463,14.036210680321872,55.58705193855157,0.7863935625457206,27.907827359180686,9217,84.28127286027798,1719,15.71872713972202,2001,BENI,JOSE BALLIVIAN,REYES
080301,12816,1119,3042,6559,1980,116,8.731273,23.735955,51.178215,0.905119,15.449438,8655,67.53277153558054,4161,32.46722846441947,2012,BENI,JOSE BALLIVIAN,REYES
080302,32638,500,3956,12461,12298,3423,1.5319566149886636,12.120840737790306,38.17942275874747,10.48777498621239,37.68000490226117,28182,86.34720264722104,4456,13.652797352778961,2001,BENI,JOSE BALLIVIAN,SAN BORJA
080302,39519,2700,7801,17150,9645,2223,6.832157,19.739872,43.396847,5.625142,24.405982,29018,73.4279713555505,10501,26.572028644449507,2012,BENI,JOSE BALLIVIAN,SAN BORJA
080303,8846,79,819,5902,2035,11,0.8930590097219082,9.25842188559801,66.71942120732535,0.12434998869545558,23.004747908659283,7948,89.84851910468008,898,10.15148089531992,2001,BENI,JOSE BALLIVIAN,SANTA ROSA
080303,9249,555,2128,5556,952,58,6.000649,23.007893,60.071359,0.627095,10.293005,6566,70.99145853605795,2683,29.008541463942052,2012,BENI,JOSE BALLIVIAN,SANTA ROSA
080304,18134,2286,5550,8146,1961,191,12.606154,30.605492,44.921143,1.05327,10.813941,10298,56.788353369361424,7836,43.211646630638576,2012,BENI,JOSE BALLIVIAN,RURRENABAQUE
080304,12904,385,1874,7056,3312,277,2.9835709857408554,14.522628642281463,54.680719156850586,2.1466212027278364,25.666460012399256,10645,82.49380037197767,2259,17.50619962802233,2001,BENI,JOSE BALLIVIAN,RURRENABAQUE
080401,17812,2380,5539,7859,1784,250,13.361779,31.097013,44.12194,1.403548,10.01572,9893,55.54120817426454,7919,44.45879182573546,2012,BENI,YACUMA,SANTA ANA DE YACUMA
080401,21485,1111,4700,10462,5155,57,5.17104956946707,21.875727251570865,48.69443797998604,0.2653013730509658,23.993483825925065,15674,72.95322317896206,5811,27.046776821037938,2001,BENI,YACUMA,SANTA ANA DE YACUMA
080402,6444,13,383,3542,2506,0,0.20173805090006208,5.9435133457479825,54.965859714463065,0,38.88888888888889,6048,93.85474860335195,396,6.1452513966480495,2001,BENI,YACUMA,EXALTACION
080402,5971,77,561,3926,1302,105,1.289566,9.395411,65.75113,1.758499,21.805393,5333,89.31502260927817,638,10.684977390721823,2012,BENI,YACUMA,EXALTACION
080501,19394,160,1382,9025,8378,449,0.8249974218830567,7.125915231514901,46.53501082809116,2.3151490151593275,43.198927503351555,17852,92.04908734660205,1542,7.95091265339795,2001,BENI,MOXOS,SAN IGNACIO
080501,20429,1019,4036,11320,3423,631,4.988007,19.756229,55.411425,3.088746,16.755593,15374,75.25576386509374,5055,24.74423613490626,2012,BENI,MOXOS,SAN IGNACIO
080601,3700,172,512,1989,931,96,4.648649,13.837838,53.756757,2.594595,25.162162,3016,81.51351351351352,684,18.486486486486488,2012,BENI,MARBAN,LORETO
080601,3577,5,125,1549,1704,194,0.13978194017332962,3.49454850433324,43.304445065697514,5.423539278725189,47.63768521107073,3447,96.36566955549343,130,3.634330444506574,2001,BENI,MARBAN,LORETO
080602,11720,334,1729,7818,1777,62,2.849829,14.75256,66.706485,0.52901,15.162116,9657,82.39761092150171,2063,17.60238907849829,2012,BENI,MARBAN,SAN ANDRES
080602,10336,22,240,6290,3784,0,0.21284829721362228,2.321981424148607,60.85526315789473,0,36.60990712074303,10074,97.46517027863777,262,2.534829721362229,2001,BENI,MARBAN,SAN ANDRES
080701,5109,174,844,3021,1070,0,3.405754550792719,16.51986690154629,59.130945390487376,0,20.943433157173615,4091,80.074378547661,1018,19.925621452339,2001,BENI,MAMORE,SAN JOAQUIN
080701,6493,655,1709,3560,557,12,10.087787,26.320653,54.828277,0.184814,8.578469,4129,63.59156014169105,2364,36.40843985830895,2012,BENI,MAMORE,SAN JOAQUIN
080702,5567,249,1165,3339,814,0,4.472786060714927,20.926890605352973,59.97844440452668,0,14.621878929405424,4153,74.6003233339321,1414,25.399676666067904,2001,BENI,MAMORE,SAN RAMON
080702,4723,542,1314,2524,337,6,11.475757,27.8213,53.44061,0.127038,7.135295,2867,60.702943044674996,1856,39.297056955325004,2012,BENI,MAMORE,SAN RAMON
080703,831,29,124,558,119,1,3.489771,14.921781,67.148014,0.120337,14.320096,678,81.5884476534296,153,18.4115523465704,2012,BENI,MAMORE,PUERTO SILES
080703,969,1,27,712,229,0,0.10319917440660474,2.786377708978328,73.47781217750257,0,23.632610939112485,941,97.11042311661507,28,2.889576883384933,2001,BENI,MAMORE,PUERTO SILES
080801,10944,1115,2814,6283,728,4,10.188231,25.712719,57.410453,0.03655,6.652047,7015,64.09904970760235,3929,35.90095029239766,2012,BENI,ITENEZ,MAGDALENA
080801,9570,144,1129,5721,2558,18,1.5047021943573669,11.797283176593522,59.78056426332289,0.18808777429467086,26.729362591431556,8297,86.69801462904911,1273,13.301985370950888,2001,BENI,ITENEZ,MAGDALENA
080802,5112,32,490,3890,700,0,0.6259780907668232,9.585289514866979,76.09546165884194,0,13.693270735524257,4590,89.7887323943662,522,10.211267605633793,2001,BENI,ITENEZ,BAURES
080802,5439,332,1418,3220,459,10,6.104063,26.070969,59.202059,0.183857,8.439051,3689,67.82496782496781,1750,32.17503217503218,2012,BENI,ITENEZ,BAURES
080803,3516,15,383,2659,459,0,0.42662116040955633,10.893060295790672,75.62571103526736,0,13.054607508532424,3118,88.68031854379977,398,11.319681456200229,2001,BENI,ITENEZ,HUACARAJE
080803,3989,190,707,2815,276,1,4.763099,17.72374,70.569065,0.025069,6.919027,3092,77.51316119328152,897,22.486838806718477,2012,BENI,ITENEZ,HUACARAJE
090101,20577,3384,7744,7974,1471,4,16.445545997958884,37.63425183457258,38.75200466540312,0.01943917966661807,7.148758322398795,9449,45.92020216746853,11128,54.07979783253147,2001,PANDO,NICOLAS SUAREZ,COBIJA
090101,43189,12847,16999,12464,871,8,29.746,39.359559,28.8592,0.018523,2.016717,13343,30.89444071407071,29846,69.10555928592929,2012,PANDO,NICOLAS SUAREZ,COBIJA
090102,3528,88,1032,2041,367,0,2.494331065759637,29.25170068027211,57.8514739229025,0,10.402494331065759,2408,68.25396825396825,1120,31.746031746031747,2001,PANDO,NICOLAS SUAREZ,PORVENIR
090102,7624,773,3486,3134,222,9,10.139035,45.724029,41.10703,0.118048,2.911857,3365,44.136935991605455,4259,55.863064008394545,2012,PANDO,NICOLAS SUAREZ,PORVENIR
090103,2032,81,410,1351,183,7,3.98622,20.177165,66.48622,0.344488,9.005906,1541,75.83661417322836,491,24.163385826771652,2012,PANDO,NICOLAS SUAREZ,BOLPEBRA
090103,1085,3,46,599,437,0,0.2764976958525346,4.239631336405529,55.2073732718894,0,40.276497695852534,1036,95.48387096774194,49,4.516129032258064,2001,PANDO,NICOLAS SUAREZ,BOLPEBRA
090104,2068,0,97,987,984,0,0,4.690522243713733,47.72727272727273,0,47.582205029013544,1971,95.30947775628627,97,4.69052224371373,2001,PANDO,NICOLAS SUAREZ,BELLA FLOR
090104,3518,370,806,2000,334,8,10.517339,22.910745,56.850483,0.227402,9.494031,2342,66.57191586128482,1176,33.42808413871518,2012,PANDO,NICOLAS SUAREZ,BELLA FLOR
090201,3804,53,457,1901,1393,0,1.3932702418506835,12.0136698212408,49.97371188222923,0,36.619348054679286,3294,86.59305993690852,510,13.406940063091483,2001,PANDO,MANURIPI,PUERTO RICO
090201,5501,224,1386,3397,487,7,4.071987,25.195419,61.752409,0.12725,8.852936,3891,70.73259407380476,1610,29.267405926195238,2012,PANDO,MANURIPI,PUERTO RICO
090202,1066,0,0,56,1006,4,0,0,5.253283302063791,0.37523452157598497,94.37148217636022,1066,100,0,0,2001,PANDO,MANURIPI,SAN PEDRO
090202,2981,2,67,1692,1130,90,0.067092,2.247568,56.759477,3.019121,37.906743,2912,97.68534048976854,69,2.3146595102314658,2012,PANDO,MANURIPI,SAN PEDRO
090203,5456,91,1024,3702,591,48,1.667889,18.768328,67.851906,0.879765,10.832111,4341,79.56378299120234,1115,20.436217008797655,2012,PANDO,MANURIPI,FILADELFIA
090203,2714,2,78,1591,1043,0,0.07369196757553427,2.8739867354458366,58.62196020633751,0,38.43036109064112,2634,97.05232129697863,80,2.947678703021367,2001,PANDO,MANURIPI,FILADELFIA
090301,3636,3,41,1496,2044,52,0.08250825082508251,1.1276127612761275,41.144114411441144,1.4301430143014302,56.215621562156215,3592,98.78987898789879,44,1.2101210121012116,2001,PANDO,MADRE DE DIOS,PUERTO GONZALO MORENO
090301,7524,185,1069,5367,903,0,2.458799,14.207868,71.331738,0,12.001595,6270,83.33333333333334,1254,16.666666666666664,2012,PANDO,MADRE DE DIOS,PUERTO GONZALO MORENO
090302,3357,0,12,715,2617,13,0,0.3574620196604111,21.298778671432828,0.3872505212987787,77.95650878760799,3345,99.64253798033958,12,0.35746201966041724,2001,PANDO,MADRE DE DIOS,SAN LORENZO
090302,7051,141,799,4996,1081,34,1.999716,11.331726,70.855198,0.482201,15.331159,6111,86.66855765139697,940,13.331442348603034,2012,PANDO,MADRE DE DIOS,SAN LORENZO
090303,2059,3,77,854,1125,0,0.1457017969888295,3.7396794560466247,41.47644487615347,0,54.638173870811066,1979,96.11461874696454,80,3.8853812530354617,2001,PANDO,MADRE DE DIOS,SENA
090303,8033,8,225,3600,3882,318,0.099589,2.800946,44.815138,3.95867,48.325657,7800,97.09946470807917,233,2.9005352919208267,2012,PANDO,MADRE DE DIOS,SENA
090401,2161,61,516,1461,120,3,2.822767,23.877834,67.607589,0.138825,5.552985,1584,73.29939842665434,577,26.700601573345672,2012,PANDO,ABUNA,SANTA ROSA
090401,1787,5,197,534,1051,0,0.27979854504756574,11.024062674874092,29.882484611080024,0,58.81365416899832,1585,88.69613878007834,202,11.303861219921657,2001,PANDO,ABUNA,SANTA ROSA
090402,860,0,8,131,708,13,0,0.9302325581395349,15.232558139534882,1.5116279069767442,82.32558139534883,852,99.06976744186046,8,0.9302325581395365,2001,PANDO,ABUNA,INGAVI
090402,1616,22,193,1081,290,30,1.361386,11.943069,66.893564,1.856436,17.945545,1401,86.69554455445544,215,13.304455445544555,2012,PANDO,ABUNA,INGAVI
090501,640,1,44,375,220,0,0.15625,6.875000000000001,58.59375,0,34.375,595,92.96875,45,7.03125,2001,PANDO,FEDERICO ROMAN,NUEVA ESPERANZA
090501,1771,20,194,1277,280,0,1.129305,10.954263,72.106155,0,15.810277,1557,87.91643139469227,214,12.083568605307736,2012,PANDO,FEDERICO ROMAN,NUEVA ESPERANZA
090502,944,0,0,164,780,0,0,0,17.372881355932204,0,82.62711864406779,944,100,0,0,2001,PANDO,FEDERICO ROMAN,VILLA NUEVA (LOMA ALTA)
090502,2786,68,305,1732,673,8,2.440775,10.947595,62.167983,0.28715,24.156497,2413,86.6116295764537,373,13.388370423546302,2012,PANDO,FEDERICO ROMAN,VILLA NUEVA (LOMA ALTA)
090503,480,0,22,253,205,0,0,4.583333333333333,52.708333333333336,0,42.70833333333333,458,95.41666666666667,22,4.583333333333329,2001,PANDO,FEDERICO ROMAN,SANTOS MERCADO
090503,1963,13,91,1288,547,24,0.662252,4.635762,65.613856,1.222618,27.865512,1859,94.70198675496688,104,5.298013245033113,2012,PANDO,FEDERICO ROMAN,SANTOS MERCADO
